VA;ES0000000001;FINAFUND IBERIAN;EUR;RENTA VARIABLE
VA;ES0000000002;FINAFUND EUROPEAN;EUR;RENTA FIJA
VL;ES0000000001;20000224;100
VL;ES0000000001;20000225;99,99
VL;ES0000000001;20000226;100
VL;ES0000000001;20000227;99,99
VL;ES0000000001;20000228;99,98
VL;ES0000000001;20000229;99,97
VL;ES0000000001;20000301;99,98
VL;ES0000000001;20000302;99,99
VL;ES0000000001;20000303;99,99
VL;ES0000000001;20000304;99,99
VL;ES0000000001;20000305;99,99
VL;ES0000000001;20000306;99,98
VL;ES0000000001;20000307;99,99
VL;ES0000000001;20000308;99,98
VL;ES0000000001;20000309;99,97
VL;ES0000000001;20000310;99,96
VL;ES0000000001;20000311;99,95
VL;ES0000000001;20000312;99,96
VL;ES0000000001;20000313;99,96
VL;ES0000000001;20000314;99,97
VL;ES0000000001;20000315;99,96
VL;ES0000000001;20000316;99,96
VL;ES0000000001;20000317;99,97
VL;ES0000000001;20000318;99,96
VL;ES0000000001;20000319;99,95
VL;ES0000000001;20000320;99,96
VL;ES0000000001;20000321;99,95
VL;ES0000000001;20000322;99,96
VL;ES0000000001;20000323;99,97
VL;ES0000000001;20000324;99,98
VL;ES0000000001;20000325;99,97
VL;ES0000000001;20000326;99,96
VL;ES0000000001;20000327;99,97
VL;ES0000000001;20000328;99,96
VL;ES0000000001;20000329;99,95
VL;ES0000000001;20000330;99,96
VL;ES0000000001;20000331;99,96
VL;ES0000000001;20000401;99,95
VL;ES0000000001;20000402;99,96
VL;ES0000000001;20000403;99,96
VL;ES0000000001;20000404;99,97
VL;ES0000000001;20000405;99,97
VL;ES0000000001;20000406;99,97
VL;ES0000000001;20000407;99,96
VL;ES0000000001;20000408;99,95
VL;ES0000000001;20000409;99,94
VL;ES0000000001;20000410;99,95
VL;ES0000000001;20000411;99,94
VL;ES0000000001;20000412;99,95
VL;ES0000000001;20000413;99,96
VL;ES0000000001;20000414;99,97
VL;ES0000000001;20000415;99,98
VL;ES0000000001;20000416;99,97
VL;ES0000000001;20000417;99,98
VL;ES0000000001;20000418;99,97
VL;ES0000000001;20000419;99,96
VL;ES0000000001;20000420;99,95
VL;ES0000000001;20000421;99,95
VL;ES0000000001;20000422;99,96
VL;ES0000000001;20000423;99,97
VL;ES0000000001;20000424;99,97
VL;ES0000000001;20000425;99,97
VL;ES0000000001;20000426;99,98
VL;ES0000000001;20000427;99,97
VL;ES0000000001;20000428;99,97
VL;ES0000000001;20000429;99,96
VL;ES0000000001;20000430;99,96
VL;ES0000000001;20000501;99,97
VL;ES0000000001;20000502;99,96
VL;ES0000000001;20000503;99,97
VL;ES0000000001;20000504;99,98
VL;ES0000000001;20000505;99,97
VL;ES0000000001;20000506;99,97
VL;ES0000000001;20000507;99,98
VL;ES0000000001;20000508;99,97
VL;ES0000000001;20000509;99,96
VL;ES0000000001;20000510;99,97
VL;ES0000000001;20000511;99,98
VL;ES0000000001;20000512;99,98
VL;ES0000000001;20000513;99,99
VL;ES0000000001;20000514;100
VL;ES0000000001;20000515;99,99
VL;ES0000000001;20000516;99,99
VL;ES0000000001;20000517;99,98
VL;ES0000000001;20000518;99,98
VL;ES0000000001;20000519;99,98
VL;ES0000000001;20000520;99,99
VL;ES0000000001;20000521;99,98
VL;ES0000000001;20000522;99,99
VL;ES0000000001;20000523;100
VL;ES0000000001;20000524;100,01
VL;ES0000000001;20000525;100,02
VL;ES0000000001;20000526;100,03
VL;ES0000000001;20000527;100,02
VL;ES0000000001;20000528;100,01
VL;ES0000000001;20000529;100
VL;ES0000000001;20000530;100
VL;ES0000000001;20000531;100
VL;ES0000000001;20000601;99,99
VL;ES0000000001;20000602;99,99
VL;ES0000000001;20000603;100
VL;ES0000000001;20000604;100
VL;ES0000000001;20000605;100
VL;ES0000000001;20000606;100,01
VL;ES0000000001;20000607;100,02
VL;ES0000000001;20000608;100,03
VL;ES0000000001;20000609;100,04
VL;ES0000000001;20000610;100,03
VL;ES0000000001;20000611;100,03
VL;ES0000000001;20000612;100,03
VL;ES0000000001;20000613;100,02
VL;ES0000000001;20000614;100,01
VL;ES0000000001;20000615;100,01
VL;ES0000000001;20000616;100,01
VL;ES0000000001;20000617;100
VL;ES0000000001;20000618;100
VL;ES0000000001;20000619;100
VL;ES0000000001;20000620;100
VL;ES0000000001;20000621;99,99
VL;ES0000000001;20000622;99,99
VL;ES0000000001;20000623;99,99
VL;ES0000000001;20000624;100
VL;ES0000000001;20000625;100,01
VL;ES0000000001;20000626;100,01
VL;ES0000000001;20000627;100,02
VL;ES0000000001;20000628;100,01
VL;ES0000000001;20000629;100,02
VL;ES0000000001;20000630;100,02
VL;ES0000000001;20000701;100,01
VL;ES0000000001;20000702;100,01
VL;ES0000000001;20000703;100
VL;ES0000000001;20000704;100
VL;ES0000000001;20000705;99,99
VL;ES0000000001;20000706;99,98
VL;ES0000000001;20000707;99,98
VL;ES0000000001;20000708;99,99
VL;ES0000000001;20000709;99,98
VL;ES0000000001;20000710;99,98
VL;ES0000000001;20000711;99,98
VL;ES0000000001;20000712;99,97
VL;ES0000000001;20000713;99,96
VL;ES0000000001;20000714;99,96
VL;ES0000000001;20000715;99,97
VL;ES0000000001;20000716;99,98
VL;ES0000000001;20000717;99,97
VL;ES0000000001;20000718;99,98
VL;ES0000000001;20000719;99,97
VL;ES0000000001;20000720;99,97
VL;ES0000000001;20000721;99,97
VL;ES0000000001;20000722;99,96
VL;ES0000000001;20000723;99,97
VL;ES0000000001;20000724;99,96
VL;ES0000000001;20000725;99,97
VL;ES0000000001;20000726;99,98
VL;ES0000000001;20000727;99,99
VL;ES0000000001;20000728;99,98
VL;ES0000000001;20000729;99,97
VL;ES0000000001;20000730;99,96
VL;ES0000000001;20000731;99,97
VL;ES0000000001;20000801;99,96
VL;ES0000000001;20000802;99,96
VL;ES0000000001;20000803;99,96
VL;ES0000000001;20000804;99,95
VL;ES0000000001;20000805;99,96
VL;ES0000000001;20000806;99,95
VL;ES0000000001;20000807;99,95
VL;ES0000000001;20000808;99,96
VL;ES0000000001;20000809;99,96
VL;ES0000000001;20000810;99,97
VL;ES0000000001;20000811;99,97
VL;ES0000000001;20000812;99,98
VL;ES0000000001;20000813;99,98
VL;ES0000000001;20000814;99,99
VL;ES0000000001;20000815;100
VL;ES0000000001;20000816;100
VL;ES0000000001;20000817;100,01
VL;ES0000000001;20000818;100
VL;ES0000000001;20000819;100,01
VL;ES0000000001;20000820;100,02
VL;ES0000000001;20000821;100,02
VL;ES0000000001;20000822;100,02
VL;ES0000000001;20000823;100,03
VL;ES0000000001;20000824;100,02
VL;ES0000000001;20000825;100,03
VL;ES0000000001;20000826;100,04
VL;ES0000000001;20000827;100,03
VL;ES0000000001;20000828;100,03
VL;ES0000000001;20000829;100,04
VL;ES0000000001;20000830;100,05
VL;ES0000000001;20000831;100,05
VL;ES0000000001;20000901;100,06
VL;ES0000000001;20000902;100,06
VL;ES0000000001;20000903;100,07
VL;ES0000000001;20000904;100,06
VL;ES0000000001;20000905;100,06
VL;ES0000000001;20000906;100,07
VL;ES0000000001;20000907;100,08
VL;ES0000000001;20000908;100,09
VL;ES0000000001;20000909;100,08
VL;ES0000000001;20000910;100,07
VL;ES0000000001;20000911;100,06
VL;ES0000000001;20000912;100,07
VL;ES0000000001;20000913;100,06
VL;ES0000000001;20000914;100,07
VL;ES0000000001;20000915;100,06
VL;ES0000000001;20000916;100,06
VL;ES0000000001;20000917;100,05
VL;ES0000000001;20000918;100,06
VL;ES0000000001;20000919;100,05
VL;ES0000000001;20000920;100,04
VL;ES0000000001;20000921;100,04
VL;ES0000000001;20000922;100,03
VL;ES0000000001;20000923;100,03
VL;ES0000000001;20000924;100,03
VL;ES0000000001;20000925;100,02
VL;ES0000000001;20000926;100,01
VL;ES0000000001;20000927;100,02
VL;ES0000000001;20000928;100,03
VL;ES0000000001;20000929;100,04
VL;ES0000000001;20000930;100,03
VL;ES0000000001;20001001;100,03
VL;ES0000000001;20001002;100,03
VL;ES0000000001;20001003;100,04
VL;ES0000000001;20001004;100,05
VL;ES0000000001;20001005;100,04
VL;ES0000000001;20001006;100,04
VL;ES0000000001;20001007;100,05
VL;ES0000000001;20001008;100,04
VL;ES0000000001;20001009;100,05
VL;ES0000000001;20001010;100,04
VL;ES0000000001;20001011;100,05
VL;ES0000000001;20001012;100,04
VL;ES0000000001;20001013;100,04
VL;ES0000000001;20001014;100,03
VL;ES0000000001;20001015;100,03
VL;ES0000000001;20001016;100,03
VL;ES0000000001;20001017;100,02
VL;ES0000000001;20001018;100,02
VL;ES0000000001;20001019;100,03
VL;ES0000000001;20001020;100,04
VL;ES0000000001;20001021;100,03
VL;ES0000000001;20001022;100,04
VL;ES0000000001;20001023;100,05
VL;ES0000000001;20001024;100,04
VL;ES0000000001;20001025;100,04
VL;ES0000000001;20001026;100,03
VL;ES0000000001;20001027;100,02
VL;ES0000000001;20001028;100,03
VL;ES0000000001;20001029;100,02
VL;ES0000000001;20001030;100,01
VL;ES0000000001;20001031;100,02
VL;ES0000000001;20001101;100,02
VL;ES0000000001;20001102;100,03
VL;ES0000000001;20001103;100,04
VL;ES0000000001;20001104;100,03
VL;ES0000000001;20001105;100,04
VL;ES0000000001;20001106;100,03
VL;ES0000000001;20001107;100,04
VL;ES0000000001;20001108;100,04
VL;ES0000000001;20001109;100,05
VL;ES0000000001;20001110;100,06
VL;ES0000000001;20001111;100,05
VL;ES0000000001;20001112;100,04
VL;ES0000000001;20001113;100,05
VL;ES0000000001;20001114;100,06
VL;ES0000000001;20001115;100,06
VL;ES0000000001;20001116;100,06
VL;ES0000000001;20001117;100,07
VL;ES0000000001;20001118;100,07
VL;ES0000000001;20001119;100,08
VL;ES0000000001;20001120;100,07
VL;ES0000000001;20001121;100,08
VL;ES0000000001;20001122;100,07
VL;ES0000000001;20001123;100,06
VL;ES0000000001;20001124;100,07
VL;ES0000000001;20001125;100,07
VL;ES0000000001;20001126;100,06
VL;ES0000000001;20001127;100,05
VL;ES0000000001;20001128;100,05
VL;ES0000000001;20001129;100,05
VL;ES0000000001;20001130;100,04
VL;ES0000000001;20001201;100,03
VL;ES0000000001;20001202;100,04
VL;ES0000000001;20001203;100,04
VL;ES0000000001;20001204;100,04
VL;ES0000000001;20001205;100,05
VL;ES0000000001;20001206;100,05
VL;ES0000000001;20001207;100,04
VL;ES0000000001;20001208;100,04
VL;ES0000000001;20001209;100,04
VL;ES0000000001;20001210;100,04
VL;ES0000000001;20001211;100,05
VL;ES0000000001;20001212;100,06
VL;ES0000000001;20001213;100,07
VL;ES0000000001;20001214;100,06
VL;ES0000000001;20001215;100,06
VL;ES0000000001;20001216;100,06
VL;ES0000000001;20001217;100,06
VL;ES0000000001;20001218;100,05
VL;ES0000000001;20001219;100,04
VL;ES0000000001;20001220;100,03
VL;ES0000000001;20001221;100,02
VL;ES0000000001;20001222;100,02
VL;ES0000000001;20001223;100,02
VL;ES0000000001;20001224;100,03
VL;ES0000000001;20001225;100,02
VL;ES0000000001;20001226;100,03
VL;ES0000000001;20001227;100,04
VL;ES0000000001;20001228;100,03
VL;ES0000000001;20001229;100,02
VL;ES0000000001;20001230;100,03
VL;ES0000000001;20001231;100,03
VL;ES0000000001;20010101;100,03
VL;ES0000000001;20010102;100,03
VL;ES0000000001;20010103;100,04
VL;ES0000000001;20010104;100,03
VL;ES0000000001;20010105;100,02
VL;ES0000000001;20010106;100,03
VL;ES0000000001;20010107;100,03
VL;ES0000000001;20010108;100,02
VL;ES0000000001;20010109;100,01
VL;ES0000000001;20010110;100,01
VL;ES0000000001;20010111;100,01
VL;ES0000000001;20010112;100,02
VL;ES0000000001;20010113;100,03
VL;ES0000000001;20010114;100,03
VL;ES0000000001;20010115;100,04
VL;ES0000000001;20010116;100,03
VL;ES0000000001;20010117;100,04
VL;ES0000000001;20010118;100,03
VL;ES0000000001;20010119;100,04
VL;ES0000000001;20010120;100,03
VL;ES0000000001;20010121;100,03
VL;ES0000000001;20010122;100,04
VL;ES0000000001;20010123;100,05
VL;ES0000000001;20010124;100,04
VL;ES0000000001;20010125;100,03
VL;ES0000000001;20010126;100,03
VL;ES0000000001;20010127;100,02
VL;ES0000000001;20010128;100,01
VL;ES0000000001;20010129;100,02
VL;ES0000000001;20010130;100,02
VL;ES0000000001;20010131;100,02
VL;ES0000000001;20010201;100,03
VL;ES0000000001;20010202;100,03
VL;ES0000000001;20010203;100,02
VL;ES0000000001;20010204;100,01
VL;ES0000000001;20010205;100,01
VL;ES0000000001;20010206;100,01
VL;ES0000000001;20010207;100,01
VL;ES0000000001;20010208;100,01
VL;ES0000000001;20010209;100,02
VL;ES0000000001;20010210;100,01
VL;ES0000000001;20010211;100,01
VL;ES0000000001;20010212;100,01
VL;ES0000000001;20010213;100,02
VL;ES0000000001;20010214;100,02
VL;ES0000000001;20010215;100,02
VL;ES0000000001;20010216;100,01
VL;ES0000000001;20010217;100,01
VL;ES0000000001;20010218;100
VL;ES0000000001;20010219;99,99
VL;ES0000000001;20010220;99,98
VL;ES0000000001;20010221;99,97
VL;ES0000000001;20010222;99,97
VL;ES0000000001;20010223;99,98
VL;ES0000000001;20010224;99,97
VL;ES0000000001;20010225;99,96
VL;ES0000000001;20010226;99,96
VL;ES0000000001;20010227;99,96
VL;ES0000000001;20010228;99,97
VL;ES0000000001;20010301;99,98
VL;ES0000000001;20010302;99,98
VL;ES0000000001;20010303;99,99
VL;ES0000000001;20010304;100
VL;ES0000000001;20010305;99,99
VL;ES0000000001;20010306;99,98
VL;ES0000000001;20010307;99,97
VL;ES0000000001;20010308;99,98
VL;ES0000000001;20010309;99,97
VL;ES0000000001;20010310;99,96
VL;ES0000000001;20010311;99,96
VL;ES0000000001;20010312;99,96
VL;ES0000000001;20010313;99,95
VL;ES0000000001;20010314;99,95
VL;ES0000000001;20010315;99,95
VL;ES0000000001;20010316;99,94
VL;ES0000000001;20010317;99,94
VL;ES0000000001;20010318;99,93
VL;ES0000000001;20010319;99,92
VL;ES0000000001;20010320;99,92
VL;ES0000000001;20010321;99,91
VL;ES0000000001;20010322;99,8999999999999
VL;ES0000000001;20010323;99,8899999999999
VL;ES0000000001;20010324;99,8999999999999
VL;ES0000000001;20010325;99,91
VL;ES0000000001;20010326;99,91
VL;ES0000000001;20010327;99,91
VL;ES0000000001;20010328;99,91
VL;ES0000000001;20010329;99,8999999999999
VL;ES0000000001;20010330;99,8999999999999
VL;ES0000000001;20010331;99,8999999999999
VL;ES0000000001;20010401;99,8999999999999
VL;ES0000000001;20010402;99,91
VL;ES0000000001;20010403;99,8999999999999
VL;ES0000000001;20010404;99,91
VL;ES0000000001;20010405;99,8999999999999
VL;ES0000000001;20010406;99,8999999999999
VL;ES0000000001;20010407;99,8899999999999
VL;ES0000000001;20010408;99,8899999999999
VL;ES0000000001;20010409;99,8799999999999
VL;ES0000000001;20010410;99,8899999999999
VL;ES0000000001;20010411;99,8799999999999
VL;ES0000000001;20010412;99,8799999999999
VL;ES0000000001;20010413;99,8899999999999
VL;ES0000000001;20010414;99,8999999999999
VL;ES0000000001;20010415;99,91
VL;ES0000000001;20010416;99,92
VL;ES0000000001;20010417;99,92
VL;ES0000000001;20010418;99,92
VL;ES0000000001;20010419;99,92
VL;ES0000000001;20010420;99,91
VL;ES0000000001;20010421;99,8999999999999
VL;ES0000000001;20010422;99,8999999999999
VL;ES0000000001;20010423;99,8999999999999
VL;ES0000000001;20010424;99,91
VL;ES0000000001;20010425;99,92
VL;ES0000000001;20010426;99,92
VL;ES0000000001;20010427;99,92
VL;ES0000000001;20010428;99,92
VL;ES0000000001;20010429;99,91
VL;ES0000000001;20010430;99,92
VL;ES0000000001;20010501;99,92
VL;ES0000000001;20010502;99,91
VL;ES0000000001;20010503;99,8999999999999
VL;ES0000000001;20010504;99,8999999999999
VL;ES0000000001;20010505;99,91
VL;ES0000000001;20010506;99,91
VL;ES0000000001;20010507;99,91
VL;ES0000000001;20010508;99,8999999999999
VL;ES0000000001;20010509;99,8999999999999
VL;ES0000000001;20010510;99,8899999999999
VL;ES0000000001;20010511;99,8999999999999
VL;ES0000000001;20010512;99,8999999999999
VL;ES0000000001;20010513;99,8999999999999
VL;ES0000000001;20010514;99,8999999999999
VL;ES0000000001;20010515;99,91
VL;ES0000000001;20010516;99,8999999999999
VL;ES0000000001;20010517;99,91
VL;ES0000000001;20010518;99,8999999999999
VL;ES0000000001;20010519;99,91
VL;ES0000000001;20010520;99,91
VL;ES0000000001;20010521;99,91
VL;ES0000000001;20010522;99,92
VL;ES0000000001;20010523;99,93
VL;ES0000000001;20010524;99,94
VL;ES0000000001;20010525;99,95
VL;ES0000000001;20010526;99,96
VL;ES0000000001;20010527;99,95
VL;ES0000000001;20010528;99,95
VL;ES0000000001;20010529;99,96
VL;ES0000000001;20010530;99,95
VL;ES0000000001;20010531;99,95
VL;ES0000000001;20010601;99,94
VL;ES0000000001;20010602;99,93
VL;ES0000000001;20010603;99,94
VL;ES0000000001;20010604;99,94
VL;ES0000000001;20010605;99,94
VL;ES0000000001;20010606;99,94
VL;ES0000000001;20010607;99,95
VL;ES0000000001;20010608;99,95
VL;ES0000000001;20010609;99,96
VL;ES0000000001;20010610;99,97
VL;ES0000000001;20010611;99,98
VL;ES0000000001;20010612;99,99
VL;ES0000000001;20010613;100
VL;ES0000000001;20010614;100,01
VL;ES0000000001;20010615;100
VL;ES0000000001;20010616;100
VL;ES0000000001;20010617;99,99
VL;ES0000000001;20010618;100
VL;ES0000000001;20010619;99,99
VL;ES0000000001;20010620;99,99
VL;ES0000000001;20010621;99,99
VL;ES0000000001;20010622;100
VL;ES0000000001;20010623;100
VL;ES0000000001;20010624;100
VL;ES0000000001;20010625;100,01
VL;ES0000000001;20010626;100,01
VL;ES0000000001;20010627;100
VL;ES0000000001;20010628;100
VL;ES0000000001;20010629;100
VL;ES0000000001;20010630;99,99
VL;ES0000000001;20010701;100
VL;ES0000000001;20010702;100,01
VL;ES0000000001;20010703;100,01
VL;ES0000000001;20010704;100,02
VL;ES0000000001;20010705;100,02
VL;ES0000000001;20010706;100,02
VL;ES0000000001;20010707;100,02
VL;ES0000000001;20010708;100,02
VL;ES0000000001;20010709;100,02
VL;ES0000000001;20010710;100,02
VL;ES0000000001;20010711;100,01
VL;ES0000000001;20010712;100
VL;ES0000000001;20010713;99,99
VL;ES0000000001;20010714;100
VL;ES0000000001;20010715;100
VL;ES0000000001;20010716;100
VL;ES0000000001;20010717;100,01
VL;ES0000000001;20010718;100,02
VL;ES0000000001;20010719;100,03
VL;ES0000000001;20010720;100,04
VL;ES0000000001;20010721;100,05
VL;ES0000000001;20010722;100,06
VL;ES0000000001;20010723;100,07
VL;ES0000000001;20010724;100,08
VL;ES0000000001;20010725;100,08
VL;ES0000000001;20010726;100,07
VL;ES0000000001;20010727;100,06
VL;ES0000000001;20010728;100,06
VL;ES0000000001;20010729;100,06
VL;ES0000000001;20010730;100,06
VL;ES0000000001;20010731;100,07
VL;ES0000000001;20010801;100,08
VL;ES0000000001;20010802;100,07
VL;ES0000000001;20010803;100,07
VL;ES0000000001;20010804;100,07
VL;ES0000000001;20010805;100,08
VL;ES0000000001;20010806;100,07
VL;ES0000000001;20010807;100,08
VL;ES0000000001;20010808;100,09
VL;ES0000000001;20010809;100,09
VL;ES0000000001;20010810;100,1
VL;ES0000000001;20010811;100,09
VL;ES0000000001;20010812;100,09
VL;ES0000000001;20010813;100,08
VL;ES0000000001;20010814;100,08
VL;ES0000000001;20010815;100,07
VL;ES0000000001;20010816;100,07
VL;ES0000000001;20010817;100,08
VL;ES0000000001;20010818;100,09
VL;ES0000000001;20010819;100,1
VL;ES0000000001;20010820;100,1
VL;ES0000000001;20010821;100,11
VL;ES0000000001;20010822;100,1
VL;ES0000000001;20010823;100,1
VL;ES0000000001;20010824;100,11
VL;ES0000000001;20010825;100,12
VL;ES0000000001;20010826;100,12
VL;ES0000000001;20010827;100,12
VL;ES0000000001;20010828;100,13
VL;ES0000000001;20010829;100,14
VL;ES0000000001;20010830;100,15
VL;ES0000000001;20010831;100,16
VL;ES0000000001;20010901;100,15
VL;ES0000000001;20010902;100,14
VL;ES0000000001;20010903;100,13
VL;ES0000000001;20010904;100,13
VL;ES0000000001;20010905;100,12
VL;ES0000000001;20010906;100,13
VL;ES0000000001;20010907;100,14
VL;ES0000000001;20010908;100,13
VL;ES0000000001;20010909;100,14
VL;ES0000000001;20010910;100,13
VL;ES0000000001;20010911;100,12
VL;ES0000000001;20010912;100,13
VL;ES0000000001;20010913;100,13
VL;ES0000000001;20010914;100,14
VL;ES0000000001;20010915;100,14
VL;ES0000000001;20010916;100,15
VL;ES0000000001;20010917;100,15
VL;ES0000000001;20010918;100,15
VL;ES0000000001;20010919;100,14
VL;ES0000000001;20010920;100,14
VL;ES0000000001;20010921;100,15
VL;ES0000000001;20010922;100,15
VL;ES0000000001;20010923;100,14
VL;ES0000000001;20010924;100,14
VL;ES0000000001;20010925;100,15
VL;ES0000000001;20010926;100,15
VL;ES0000000001;20010927;100,15
VL;ES0000000001;20010928;100,16
VL;ES0000000001;20010929;100,16
VL;ES0000000001;20010930;100,17
VL;ES0000000001;20011001;100,17
VL;ES0000000001;20011002;100,18
VL;ES0000000001;20011003;100,17
VL;ES0000000001;20011004;100,18
VL;ES0000000001;20011005;100,19
VL;ES0000000001;20011006;100,19
VL;ES0000000001;20011007;100,18
VL;ES0000000001;20011008;100,19
VL;ES0000000001;20011009;100,19
VL;ES0000000001;20011010;100,18
VL;ES0000000001;20011011;100,18
VL;ES0000000001;20011012;100,19
VL;ES0000000001;20011013;100,2
VL;ES0000000001;20011014;100,21
VL;ES0000000001;20011015;100,2
VL;ES0000000001;20011016;100,2
VL;ES0000000001;20011017;100,2
VL;ES0000000001;20011018;100,21
VL;ES0000000001;20011019;100,22
VL;ES0000000001;20011020;100,22
VL;ES0000000001;20011021;100,23
VL;ES0000000001;20011022;100,22
VL;ES0000000001;20011023;100,22
VL;ES0000000001;20011024;100,22
VL;ES0000000001;20011025;100,23
VL;ES0000000001;20011026;100,24
VL;ES0000000001;20011027;100,24
VL;ES0000000001;20011028;100,24
VL;ES0000000001;20011029;100,24
VL;ES0000000001;20011030;100,24
VL;ES0000000001;20011031;100,25
VL;ES0000000001;20011101;100,25
VL;ES0000000001;20011102;100,24
VL;ES0000000001;20011103;100,24
VL;ES0000000001;20011104;100,25
VL;ES0000000001;20011105;100,26
VL;ES0000000001;20011106;100,27
VL;ES0000000001;20011107;100,26
VL;ES0000000001;20011108;100,26
VL;ES0000000001;20011109;100,26
VL;ES0000000001;20011110;100,26
VL;ES0000000001;20011111;100,27
VL;ES0000000001;20011112;100,28
VL;ES0000000001;20011113;100,28
VL;ES0000000001;20011114;100,29
VL;ES0000000001;20011115;100,3
VL;ES0000000001;20011116;100,31
VL;ES0000000001;20011117;100,3
VL;ES0000000001;20011118;100,29
VL;ES0000000001;20011119;100,29
VL;ES0000000001;20011120;100,28
VL;ES0000000001;20011121;100,27
VL;ES0000000001;20011122;100,26
VL;ES0000000001;20011123;100,25
VL;ES0000000001;20011124;100,25
VL;ES0000000001;20011125;100,25
VL;ES0000000001;20011126;100,24
VL;ES0000000001;20011127;100,25
VL;ES0000000001;20011128;100,24
VL;ES0000000001;20011129;100,23
VL;ES0000000001;20011130;100,23
VL;ES0000000001;20011201;100,24
VL;ES0000000001;20011202;100,23
VL;ES0000000001;20011203;100,24
VL;ES0000000001;20011204;100,24
VL;ES0000000001;20011205;100,23
VL;ES0000000001;20011206;100,23
VL;ES0000000001;20011207;100,22
VL;ES0000000001;20011208;100,21
VL;ES0000000001;20011209;100,22
VL;ES0000000001;20011210;100,22
VL;ES0000000001;20011211;100,22
VL;ES0000000001;20011212;100,23
VL;ES0000000001;20011213;100,24
VL;ES0000000001;20011214;100,25
VL;ES0000000001;20011215;100,24
VL;ES0000000001;20011216;100,25
VL;ES0000000001;20011217;100,24
VL;ES0000000001;20011218;100,25
VL;ES0000000001;20011219;100,24
VL;ES0000000001;20011220;100,24
VL;ES0000000001;20011221;100,23
VL;ES0000000001;20011222;100,23
VL;ES0000000001;20011223;100,23
VL;ES0000000001;20011224;100,24
VL;ES0000000001;20011225;100,23
VL;ES0000000001;20011226;100,22
VL;ES0000000001;20011227;100,22
VL;ES0000000001;20011228;100,22
VL;ES0000000001;20011229;100,21
VL;ES0000000001;20011230;100,21
VL;ES0000000001;20011231;100,2
VL;ES0000000001;20020101;100,19
VL;ES0000000001;20020102;100,18
VL;ES0000000001;20020103;100,19
VL;ES0000000001;20020104;100,18
VL;ES0000000001;20020105;100,19
VL;ES0000000001;20020106;100,18
VL;ES0000000001;20020107;100,18
VL;ES0000000001;20020108;100,19
VL;ES0000000001;20020109;100,19
VL;ES0000000001;20020110;100,19
VL;ES0000000001;20020111;100,2
VL;ES0000000001;20020112;100,19
VL;ES0000000001;20020113;100,18
VL;ES0000000001;20020114;100,17
VL;ES0000000001;20020115;100,16
VL;ES0000000001;20020116;100,17
VL;ES0000000001;20020117;100,17
VL;ES0000000001;20020118;100,17
VL;ES0000000001;20020119;100,16
VL;ES0000000001;20020120;100,16
VL;ES0000000001;20020121;100,17
VL;ES0000000001;20020122;100,18
VL;ES0000000001;20020123;100,17
VL;ES0000000001;20020124;100,16
VL;ES0000000001;20020125;100,17
VL;ES0000000001;20020126;100,17
VL;ES0000000001;20020127;100,16
VL;ES0000000001;20020128;100,15
VL;ES0000000001;20020129;100,15
VL;ES0000000001;20020130;100,14
VL;ES0000000001;20020131;100,15
VL;ES0000000001;20020201;100,16
VL;ES0000000001;20020202;100,15
VL;ES0000000001;20020203;100,14
VL;ES0000000001;20020204;100,13
